,label,tweet,id,cleaned_text
189,1,Alibaba / Jack Ma: Gotta love a guy who beat Meg Whitman's albino ass back to the US. Freakin' commie genius.,189,alibaba  jack ma gotta love a guy who beat meg whitmans albino ass back to the us freakin commie genius
190,0,"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes",190,"8220tpthree westsideflee kekepalmer damn they got wifey 1285611285611285341285341285551285531285531285538221

fall back nigga 128299 i do not share my hoes"
191,1,@JukeJuke_9 shit he prolly is other than that everybody else trash,191,jukejuke9 shit he prolly is other than that everybody else trash
192,1,Dj Khaled a fool .!!! 500k for a ring for Nikki? That bitch spends a good million on her ugly ass wigs &#128514;&#128514;&#128514;,192,dj khaled a fool  500k for a ring for nikki that bitch spends a good million on her ugly ass wigs 128514128514128514
193,1,"RT @Amazing_Trey3: Im done wasting my time, I'm just going cut a bitch off faster than I blink.",193,rt amazingtrey3 im done wasting my time i am just going cut a bitch off faster than i blink
194,1,Bobby bitch&gt;Hot nigga,194,bobby bitchhot nigga
195,1,Hahahaha manziel is a faggot and the browns will ruin him. Win win for me,195,hahahaha manziel is a faggot and the browns will ruin him win win for me
196,1,&#8220;@iamSHIRAQ: @WhereYoHussleAt u got hoes tho&#8221; WERD &#128066; WHERE &#128064;,196,8220iamshiraq whereyohussleat u got hoes tho8221 werd 128066 where 128064
197,2,"RT @Dodgers: ""Gracias por jugar con el corazon, ahora a ganarle a los Yankees."" -@TommyLasorda http://t.co/3FYTvuzNZB",197,rt dodgers gracias por jugar con el corazon ahora a ganarle a los yankees tommylasorda 
198,1,"RT @hspiotta_21: c is for cunt
u is for ur a cunt
n is for not sure u know this but ur a cunt
t is for turn around bitch; ur a cunt",198,"rt hspiotta21 c is for cunt
u is for ur a cunt
n is for not sure u know this but ur a cunt
t is for turn around bitch ur a cunt"
199,1,"RT @gucci10I7: side hoes shall only eat side dishes fo ye are what ye eats
-traprinthions 10:17",199,"rt gucci10i7 side hoes shall only eat side dishes fo ye are what ye eats
traprinthions 1017"
200,1,"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog",200,"i know my shoes dirty as fuck whatever bitch you do not have to call

like negro one of the first things they look at is shoes dog"
201,2,"RT @amoz1939: drinking
to the last drop
washing teapot 
#haiku #mijikai",201,"rt amoz1939 drinking
to the last drop
washing teapot 
haiku mijikai"
202,1,@eanahS__ girl I been wanting them shit I been growing them hoes for bout 6months,202,eanahs girl i been wanting them shit i been growing them hoes for bout 6months
203,1,RT @mckinley719: Like bitch. You already know the answer. It's all for bri #Duh,203,rt mckinley719 like bitch you already know the answer it is all for bri duh
204,1,RT @mommajjojo: When they said lifes a bitch.. They really meant it.,204,rt mommajjojo when they said lifes a bitch they really meant it
205,1,never lose bitches chasing money &#128524; #Priorities,205,never lose bitches chasing money 128524 priorities
206,1,@CommonGayTweets nigga byeeeee lmfao I'll be dammed if a fag stole my girl,206,commongaytweets nigga byeeeee lmfao i will be dammed if a fag stole my girl
207,1,#throwback to being bitches &amp; drinking Mikes bc we sucked @AutumnMaye http://t.co/jfCthdEDcz,207,throwback to being bitches  drinking mikes bc we sucked autumnmaye 
208,2,Short answer: Yes. ~ Sage Grouse Rebellion: Will Obama use two small birds to limit oil drilling in the West? http://t.co/TK0nZBBTte,208,short answer yes  sage grouse rebellion will obama use two small birds to limit oil drilling in the west 
209,2,"If Temple beats Rutgers today, I will be a happy clam.",209,if temple beats rutgers today i will be a happy clam
210,1,cut that bitch off,210,cut that bitch off
211,0,I still think snap chat for faggots and High Schoolers,211,i still think snap chat for faggots and high schoolers
212,1,"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot",212,i am downloading you a new personality and ordering you a new face you bitch i love you goddamn it axl rose yelling at his sex robot
213,1,Weazy bitch birdman jr http://t.co/wXNX94BzoC,213,weazy bitch birdman jr 
214,2,Tomorrow's agenda: bake brownies &amp; visit a couple open house.,214,tomorrows agenda bake brownies  visit a couple open house
215,1,And now lookin ass niggas and lookin ass bitches will be the terms of 2014. Will be overused &amp; abused in every fucking way,215,and now lookin ass niggas and lookin ass bitches will be the terms of 2014 will be overused  abused in every fucking way
216,1,"&#8220;@_OneBadCreation: Boyfriends that'll eat yo pussy all day long 

Ur da real mvp &#128557;&#128079;&#8221; http://t.co/6dImZ71MPV",216,"8220onebadcreation boyfriends thatll eat yo pussy all day long 

ur da real mvp 1285571280798221 "
217,1,@LilKev_J pussy,217,lilkevj pussy
218,1,I don't trust these bitches,218,i do not trust these bitches
219,1,whys this bitch wearing a striped tshirt and nike shocks,219,whys this bitch wearing a striped tshirt and nike shocks
220,1,errybody in dis bitch getting tips (whispers) errybody in dis bitch getting tipsy,220,errybody in dis bitch getting tips whispers errybody in dis bitch getting tipsy
221,1,This bitch crazy,221,this bitch crazy
222,1,"@Chicago_Rose1 Dunleavy, my cracker ass honkie",222,chicagorose1 dunleavy my cracker ass honkie
223,1,These niggas ain't shit but hoes with tricks,223,these niggas am not shit but hoes with tricks
224,1,Omg I hate this bitches fucking laugh.. shut the fuck upppp!,224,omg i hate this bitches fucking laugh shut the fuck upppp
225,1,RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;,225,rt fatandfly88 bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d8230
226,1,RT @LiiilBxrde: Plot twist: it takes a lot to cut that bitch off &#128528;,226,rt liiilbxrde plot twist it takes a lot to cut that bitch off 128528
227,1,@carterboy_leake @italian_montana @tyg235 chill your dad gets more bitches at school than you do griff,227,carterboyleake italianmontana tyg235 chill your dad gets more bitches at school than you do griff
228,2,"It feels awkward to have the @Yankees playing against the @Reds. I mean, we all know who I'm rooting for, but it's awkward.",228,it feels awkward to have the yankees playing against the reds i mean we all know who i am rooting for but it is awkward
229,2,I miss my monkey &#128533;,229,i miss my monkey 128533
230,1,@TheRealJohn_Doe thats nate dumbass we all just mock him,230,therealjohndoe thats nate dumbass we all just mock him
231,2,blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn,231,bluesapphireearrings 18kyellowgoldclipondiamond alexandra earrings in emerald crystal on emma 
232,1,"@Taste_My_Lips57 she like ""imma stop talking to you because you vibing in them headphones"".Talk to me and come get this pussy in other words",232,tastemylips57 she like imma stop talking to you because you vibing in them headphonestalk to me and come get this pussy in other words
233,0,&#8220;@MoffettMM: Just got done with my last final and I'm walkin around campus like I own this place&#8221; queer.,233,8220moffettmm just got done with my last final and i am walkin around campus like i own this place8221 queer
234,1,Its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend &#128514;,234,its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend 128514
235,2,"RT @TheEagleFazi: Almost 83% of children in Balochistan have never been to school, followed by 80% in Sindh, 75% in KP and 60% in Punjab. #&#8230;",235,rt theeaglefazi almost 83 of children in balochistan have never been to school followed by 80 in sindh 75 in kp and 60 in punjab 8230
236,1,&#8220;@lifeof_brandon: &#8220;@100046729: @lifeof_brandon bitch I called yu back&#8221; the lies&#128564;&#8221;&#127797;,236,8220lifeofbrandon 8220100046729 lifeofbrandon bitch i called yu back8221 the lies1285648221127797
237,1,Since you gave me the pussy that ass getting fatter,237,since you gave me the pussy that ass getting fatter
238,1,one time for the illest bitch alive,238,one time for the illest bitch alive
239,1,"Got my shit changed doe , find the PW now bitches ! Haha",239,got my shit changed doe  find the pw now bitches  haha
240,1,RT @estradax187: Money is the baddest bitch I know,240,rt estradax187 money is the baddest bitch i know
241,1,Never bring these hoes to my house cause these bitches talk,241,never bring these hoes to my house cause these bitches talk
242,1,RT @hanginwitcoop: &#128514;&#128514;&#128514;&#128514; RT &#8220;@Peso_Peso_Peso: wtf this bitch broke her arm eery time she hit the shit https://t.co/7CtLW9eNjX&#8221;,242,rt hanginwitcoop 128514128514128514128514 rt 8220pesopesopeso wtf this bitch broke her arm eery time she hit the shit 8221
243,1,"RT @_Crzy4tay: &#8220;@hedge_brandon: If youve only seen my couch, not my bed, then you my hoe&#8221;&#128514;&#128514;",243,rt crzy4tay 8220hedgebrandon if you have only seen my couch not my bed then you my hoe8221128514128514
244,2,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined",244,bought this lp in manchester the other week had no idea it was coloured vinyl man what a steal vinylgasm remachined
245,1,Two horny guys take turns beating the shit out of a tight teen pink&#160;pussy http://t.co/RbOJWLAriQ,245,two horny guys take turns beating the shit out of a tight teen pink160pussy 
246,1,Bitches bitches bitches,246,bitches bitches bitches
247,1,I'm a wigger,247,i am a wigger
248,1,If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &#128076;&#128076;,248,if anyone ever gets an attitude or w e with me idgaf who it is i am going to be a bitch right back 128076128076
249,1,RT @GuyCodes: Flirting with bitches on Twitter like http://t.co/UBFtGH262O,249,rt guycodes flirting with bitches on twitter like 
250,1,"RT @ThePartyCodes: If my jokes offend you: 

1. I'm sorry 
2. It won't happen again 
3. 1 &amp; 2 are lies 
4. You're a pussy",250,"rt thepartycodes if my jokes offend you 

1 i am sorry 
2 it will not happen again 
3 1  2 are lies 
4 you are a pussy"
251,1,@ItsLexisHope Sounds like there are some major bitches in your area.,251,itslexishope sounds like there are some major bitches in your area
252,1,RT @Nyash_Whisperer: After these shows yall bitches imitate n wonder u I say d things I say,252,rt nyashwhisperer after these shows yall bitches imitate n wonder u i say d things i say
253,1,I just fell in love. Just saw the baddest bitch driving a 2014 e350 amg coupe &#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;&#128525;,253,i just fell in love just saw the baddest bitch driving a 2014 e350 amg coupe 128525128525128525128525128525128525128525128525128525128525128525128525
254,1,RT @DrugFree_DatzMe: Fuk being on some chill shit . I go 0 to 100 hoes real quick. &#128526;,254,rt drugfreedatzme fuk being on some chill shit  i go 0 to 100 hoes real quick 128526
255,1,RT @BlackJeezuss: bitches cant finish a 6 inch sub but want a 12 inch dick,255,rt blackjeezuss bitches cant finish a 6 inch sub but want a 12 inch dick
256,1,the big lips was in the ad bitch,256,the big lips was in the ad bitch
257,2,"Want to go get this brownie, I'm stuck doe.",257,want to go get this brownie i am stuck doe
258,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",258,officialreplay i am lowkey tired if you tired be quiet and go to sleep hoe
259,1,"RT @jburnone: Cheating ain't no accident hoe!
 fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!",259,"rt jburnone cheating am not no accident hoe
 fallin off a bike is a accident 
i am not never seen a bitch trip  land on no dick"
260,2,pinto grigio dreams turned into moscato reality,260,pinto grigio dreams turned into moscato reality
261,1,Shouldn't be liVing* RT @youngtravo: stank pussy should never be ate,261,shouldnt be living rt youngtravo stank pussy should never be ate
262,1,"All theses hoes on me , they so phony &#128534;",262,all theses hoes on me  they so phony 128534
263,2,"If the Yankees can't beat the Red Sox, they don't even deserve to be in the playoffs #yankees #redsox #mlb",263,if the yankees cannot beat the red sox they do not even deserve to be in the playoffs yankees redsox mlb
264,1,#That son of a bitch moment when your walking through your house in the dark and stub your little toe on the wall,264,that son of a bitch moment when your walking through your house in the dark and stub your little toe on the wall
